date,time,city,country,shape,duration (seconds)
12/5/2008,02:00,wilmington,us,triangle,5
1/25/2008,03:00,acworth,us,fireball,4
12/5/2008,06:10,tacoma,us,other,1200
12/5/2008,07:25,canby,us,sphere,180
1/25/2008,07:30,davis,us,fireball,180
12/5/2008,07:30,tiverton,us,cylinder,6
12/5/2008,09:55,lodi,us,formation,120
1/25/2008,10:30,iquique,,circle,3600
1/25/2008,16:30,grand rapids to nyc (in flight),,cigar,10
1/25/2008,16:40,tacoma,us,oval,10
12/5/2008,20:05,dallas,us,chevron,120
12/5/2008,20:30,fort collins,us,triangle,1800
1/25/2008,22:00,colquitt,us,disk,600
1/25/2008,22:00,maiden,us,circle,900
1/25/2008,22:45,albuquerque,us,light,10
12/5/2008,22:45,south hiram,us,teardrop,5
1/25/2008,23:00,anthony,us,disk,30
12/5/2008,23:00,austin,us,light,2
1/25/2008,23:00,wildwood,us,flash,2
1/25/2008,24:00,plymouth (uk/england),gb,triangle,172800
1/25/2009,00:10,suzhou (china),,circle,15
1/25/2009,00:40,kleive (norway),,sphere,180
1/25/2009,03:15,greensboro,us,unknown,9
1/25/2009,08:00,canton,us,light,600
1/25/2009,08:45,mesa,us,light,2400
12/5/2009,11:30,azua (dominican republic),,disk,30
12/5/2009,16:00,hugo (southeast ok),us,unknown,10
12/5/2009,17:30,gifford,us,circle,300
1/25/2009,17:50,webster groves (st. louis),us,other,2
12/5/2009,18:45,temecula,us,circle,600
1/25/2009,19:00,bristol (uk/england),gb,light,3600
1/25/2009,19:00,miami,us,,300
1/25/2009,19:00,north miami beach,us,oval,300
12/5/2009,20:00,phoenix,us,light,2
12/5/2009,20:00,temecula,us,circle,60
1/25/2009,20:38,armonk,us,unknown,45
12/5/2009,21:06,murray,us,rectangle,30
12/5/2009,22:14,menifee,us,circle,60
1/25/2009,22:30,yakima,us,other,1200
1/25/2009,24:00,corona,us,cigar,1
1/25/2010,01:00,iroquois falls (canada),ca,unknown,4
1/25/2010,05:00,lake stevens,us,unknown,900
12/5/2010,09:20,montclair,us,oval,40
12/5/2010,09:45,montclair,us,unknown,420
1/25/2010,11:30,begues (catalonia&#44 spain),,disk,120
1/25/2010,13:11,barcelona (spain),,,120
1/25/2010,17:30,miami,us,other,2
1/25/2010,18:00,keaau,us,light,120
1/25/2010,18:45,kapolei,,light,120
1/25/2010,19:00,naples,us,light,60
12/5/2010,19:00,vancouver,us,triangle,60
1/25/2010,19:15,holloman afb,,other,60
1/25/2010,19:55,johor bahru (malaysia),,unknown,600
1/25/2010,20:30,clayton,us,light,3
12/5/2010,20:40,streamwood,us,triangle,10
1/25/2010,20:48,raleigh,us,sphere,300
12/5/2010,21:00,huntsvile,,formation,1800
12/5/2010,23:00,milford,us,circle,30
12/5/2011,01:00,cuero,us,light,180
1/25/2011,02:30,petaling jaya (malaysia),,triangle,300
12/5/2011,05:45,laguna hills,us,disk,900
12/5/2011,06:45,billings,us,sphere,60
12/5/2011,07:05,orlando,us,light,30
1/25/2011,17:00,san ramon,us,light,900
1/25/2011,17:15,broomfield,us,formation,1200
12/5/2011,17:35,king george,us,triangle,30
12/5/2011,19:00,ft. bragg,,unknown,7200
1/25/2011,19:11,riverside,us,triangle,1
1/25/2011,19:20,south kingstown,,unknown,600
12/5/2011,20:20,bel air,us,oval,1200
12/5/2011,21:00,melbourne beach,us,diamond,180
1/25/2011,21:00,prescott valley,us,formation,20
12/5/2011,21:00,renton,us,light,240
12/5/2011,22:00,monterey,us,flash,2700
12/5/2011,23:00,fargo/valley city (between),,teardrop,60
12/5/2011,23:00,washington&#44 d.c.,,,60
12/5/2012,00:00,north bay (canada),ca,fireball,30
12/5/2012,01:00,marion,us,light,5
12/5/2012,01:12,beltsville,us,formation,360
1/25/2012,01:45,brooklet,us,unknown,120
12/5/2012,01:45,reston,us,changing,30
12/5/2012,06:00,salina,us,unknown,1200
12/5/2012,06:15,renton,us,fireball,30
12/5/2012,06:40,spanish lake,us,other,5
1/25/2012,06:45,tamarac,us,sphere,300
12/5/2012,07:34,broomfield,us,other,60
1/25/2012,09:10,boardman,us,fireball,15
12/5/2012,10:37,buffalo,us,flash,300
12/5/2012,12:30,newark,us,light,20
1/25/2012,13:50,san francisco,us,cigar,835
1/25/2012,16:30,avon park,us,fireball,15
12/5/2012,17:00,westerly,us,fireball,0.5
12/5/2012,17:25,hamilton (canada),ca,light,600
12/5/2012,18:05,wilmington,us,light,15
1/25/2012,18:22,colorado springs,us,cigar,180
1/25/2012,18:22,murphysboro,us,circle,7200
12/5/2012,18:40,blanchester,us,fireball,10
12/5/2012,18:40,eastgate,,rectangle,60
12/5/2012,18:45,martinsville,us,circle,120
12/5/2012,18:46,clarksville,us,unknown,120
1/25/2012,19:00,henderson,us,triangle,1800
12/5/2012,19:00,trumbull,us,light,2
1/25/2012,19:05,lake oswego,us,light,300
1/25/2012,19:20,sterling,us,formation,300
12/5/2012,20:30,myrtle beach,us,light,180
1/25/2012,20:30,wichita,us,formation,1200
1/25/2012,20:45,sugar grove,us,unknown,300
1/25/2012,21:00,antioch,us,light,180
1/25/2012,21:00,antioch,us,light,300
1/25/2012,21:00,antioch,us,light,300
1/25/2012,21:00,kota kinabalu (malaysia),,disk,300
12/5/2012,21:00,montgomery,us,unknown,1800
12/5/2012,21:30,king of prussia,us,oval,900
12/5/2012,22:15,atco,us,light,30
12/5/2012,22:50,belleville,us,formation,300
1/25/2012,23:30,fall city,us,oval,1800
1/25/2013,03:20,elk grove,us,chevron,240
12/5/2013,06:00,reno,us,triangle,300
1/25/2013,06:02,schenectady,us,flash,10
1/25/2013,06:05,schoharie,us,fireball,10
12/5/2013,08:00,simi valley,us,sphere,300
1/25/2013,12:00,san antonio,us,disk,180
1/25/2013,14:30,orlando,us,other,240
12/5/2013,16:00,elkart,,triangle,180
12/5/2013,17:04,ketchikan,us,light,960
1/25/2013,17:50,hope,us,triangle,60
1/25/2013,18:30,yankton,us,formation,3600
12/5/2013,18:40,brooklyn center,us,disk,300
12/5/2013,19:00,davenport,us,,300
1/25/2013,19:00,sacramento,us,light,600
1/25/2013,20:00,turlock,us,changing,600
12/5/2013,20:00,vancouver,us,circle,120
1/25/2013,20:35,portland,us,formation,120
1/25/2013,21:17,kaanapali,us,circle,300
1/25/2013,22:53,perth (australia),au,fireball,45
1/25/2013,23:15,austin,us,light,900
1/25/2013,23:25,rio chama,,light,300
12/5/2013,23:52,port ludlow,us,,1
1/25/2014,01:30,novi,us,light,10
1/25/2014,01:30,salem,us,flash,5400
1/25/2014,02:10,desert hot springs,us,diamond,1800
1/25/2014,02:30,centennial,us,triangle,1800
1/25/2014,03:00,hermon,us,triangle,120
1/25/2014,07:27,raleigh,us,diamond,2
1/25/2014,18:50,santa cruz,us,light,120
1/25/2014,19:30,kent,us,changing,300
1/25/2014,20:00,kennesaw,us,unknown,20
1/25/2014,20:30,elgini,,formation,600
1/25/2014,20:35,cape coral,us,light,600
1/25/2014,20:45,irvine,us,triangle,40
1/25/2014,20:45,palm beach gardens,us,circle,360
1/25/2014,20:48,whitefield,us,sphere,300
1/25/2014,20:53,belgrade,us,diamond,60
1/25/2014,21:45,hollister,us,sphere,180
1/25/2014,22:00,tewksbury,us,light,4
1/25/2014,22:00,vero beach,us,other,2400
1/25/2014,22:00,vero beach,us,other,60
1/25/2014,22:02,diamond lake,us,light,180
1/25/2014,22:20,lakeland,us,diamond,180
1/25/2014,22:30,whitefish,us,fireball,300
1/25/2014,22:45,calgary (canada),ca,changing,300
1/25/2014,22:45,sunrise,us,fireball,180
1/25/2014,22:51,jupiter,us,sphere,80
1/25/2014,23:00,barbados,,circle,60
1/25/2014,23:30,washburn,us,light,600
12/6/1952,19:00,chicago,us,other,45
12/6/1967,03:30,broadview heights,us,light,20
12/6/1976,05:30,davie,us,changing,2400
1/26/1984,19:30,rolla,us,light,120
12/6/1987,02:00,newcastle (australia),au,circle,300
1/26/1988,23:00,sydney (nsw&#44 australia),au,cigar,180
12/6/1994,21:20,farmington,us,chevron,120
12/6/1995,17:00,bothell,us,,240
1/26/1995,19:00,concrete,us,light,3300
12/6/1995,22:45,lynnwood,us,,2
1/26/1996,23:59,sedgewick,,,120
12/6/1997,01:45,birkenhead (uk/england),gb,other,9
1/26/1997,22:00,flagstaff,us,light,360
12/6/1998,00:30,columbus,us,fireball,4
12/6/1998,08:30,rome,us,fireball,7
1/26/1998,16:50,coconut creek,us,circle,60
12/6/1998,18:25,las vegas,us,triangle,300
12/6/1998,18:45,phoenix,us,cylinder,45
12/6/1998,19:00,tjorn (sweden),,sphere,2.5
12/6/1998,19:40,santa rosa,us,light,900
12/6/1998,20:30,culpeper county (location unspecified),us,circle,1500
1/26/1998,21:00,las vegas,us,sphere,3
12/6/1998,21:30,philipsburg,us,disk,14400
12/6/1998,23:58,orange (w/b sr-22&#44 garden grove fwy&#44 @ main st.),us,fireball,1
12/6/1999,11:00,marshall,us,fireball,10
12/6/1999,11:30,costa mesa,us,unknown,120
12/6/1999,16:45,san diego,us,unknown,300
1/26/1999,20:00,humble,us,formation,300
1/26/1999,20:15,la veta,us,other,1200
12/6/2000,04:00,thorntown,us,unknown,30
12/6/2000,04:55,tonawanda,us,light,1500
1/26/2000,06:45,ottumwa,us,disk,600
12/6/2000,12:30,pueblo,us,unknown,15
12/6/2000,18:16,roswell,us,triangle,360
12/6/2000,18:40,forks,us,cigar,420
1/26/2000,19:10,westminster,us,light,240
1/26/2000,19:37,seattle,us,fireball,15
12/6/2000,20:00,milton,us,light,60
1/26/2000,21:00,parrish,us,triangle,300
1/26/2000,21:11,omaha,us,teardrop,15
12/6/2000,21:30,sunderland (uk/england),gb,triangle,300
1/26/2000,21:45,sante fe (near),,other,180
1/26/2001,00:10,beaufort,us,diamond,1800
1/26/2001,01:30,oceanside,us,triangle,30
1/26/2001,07:45,branford,us,egg,180
12/6/2001,10:34,lawrenceville,us,diamond,360
12/6/2001,19:40,pueblo,us,light,300
1/26/2001,20:10,rowlett,us,unknown,7
1/26/2001,21:08,carlisle (uk/england),gb,circle,120
1/26/2001,21:10,crescent city,us,light,120
1/26/2001,21:45,andover,us,disk,60
12/6/2001,22:00,wichita falls,us,other,180
1/26/2001,22:30,edmonds,us,oval,180
1/26/2001,23:45,liverpool (uk/england),gb,diamond,30
12/6/2002,00:30,halleck (near),us,unknown,20
1/26/2002,03:50,kahana beach,,circle,25
12/6/2002,05:00,pico rivera,us,changing,3600
12/6/2002,06:07,waco,us,other,420
12/6/2002,07:04,chicago,us,disk,240
1/26/2002,14:00,sydney (nsw&#44 australia),au,oval,300
12/6/2002,14:30,charlotte,us,circle,2
1/26/2002,15:30,ithaca,us,cylinder,180
12/6/2002,16:10,ventura,us,changing,600
1/26/2002,18:52,antioch,us,fireball,30
12/6/2002,19:25,arlington,us,fireball,1
12/6/2002,19:30,port angeles (5.5 miles east of),us,disk,60
12/6/2002,19:30,wilsonville/tualatin,,unknown,5
12/6/2002,19:35,mt. vernon,us,fireball,7
12/6/2002,20:30,chiloquin,us,sphere,2700
12/6/2002,21:30,west linn,,chevron,120
1/26/2002,21:45,cape girardeau,us,circle,60
12/6/2002,22:30,san diego,us,chevron,60
1/26/2002,22:40,sheffield lake,us,changing,1020
12/6/2002,22:55,wrightsville beach,us,circle,3
12/6/2002,23:00,appalachia,us,light,600
12/6/2002,23:07,charleston,us,fireball,5
12/6/2003,00:30,centralia,us,other,600
12/6/2003,01:00,australia,,other,1800
12/6/2003,13:00,muenster (germany),de,unknown,300
1/26/2003,13:36,sherman oaks,us,changing,1200
1/26/2003,14:40,van nuys,us,disk,8
1/26/2003,19:00,chickasaw,us,other,300
1/26/2003,19:07,dun laoghaire (county dublin (republic of ireland),,fireball,30
12/6/2003,19:15,sycamore,us,teardrop,900
1/26/2003,20:00,mabank,us,triangle,3600
12/6/2004,01:00,oahu,,flash,300
12/6/2004,04:00,richmond (australia),au,unknown,600
12/6/2004,06:34,harbor beach,us,unknown,7200
1/26/2004,11:03,san francisco,us,changing,20
1/26/2004,18:12,san antonio,us,other,180
12/6/2004,18:55,brandford,,triangle,300
12/6/2004,19:00,oxnard to yuma (enroute),,flash,2
12/6/2004,20:00,elyria,us,light,600
1/26/2004,20:50,phoenix,us,light,360
12/6/2004,21:00,oakwood,us,light,1
1/26/2004,23:05,tampa,us,fireball,30
1/26/2005,02:00,rogersville,us,fireball,10
12/6/2005,06:00,arlington,us,light,60
12/6/2005,06:23,riverside,us,oval,420
12/6/2005,11:00,palmdale,us,triangle,900
1/26/2005,15:10,piedmont,us,light,20
12/6/2005,16:35,riverside,us,egg,2400
12/6/2005,19:30,mount vernon,us,unknown,120
12/6/2005,20:40,washington&#44 d.c.,,formation,120
1/26/2005,21:00,morristown,us,triangle,900
1/26/2005,21:00,saybrook,us,rectangle,1800
1/26/2006,01:00,grandville,us,sphere,7200
12/6/2006,02:30,nova scotia (200 miles se) (canada),,sphere,1200
12/6/2006,08:00,denver,us,oval,30
12/6/2006,11:25,louisville,us,disk,180
12/6/2006,17:45,baghdad (iraq),,triangle,600
12/6/2006,17:50,warrington,us,triangle,180
12/6/2006,18:30,ottawa (canada),ca,sphere,30
1/26/2006,18:30,wheaton,us,sphere,120
12/6/2006,19:00,walden,us,triangle,10
12/6/2006,19:30,ennis,us,light,36000
12/6/2006,19:30,tampa,us,rectangle,120
12/6/2006,20:00,maricopa,us,triangle,1500
12/6/2006,20:00,phoenix,us,triangle,3600
12/6/2006,20:45,lucedale,us,triangle,300
12/6/2006,20:58,phoenix,us,formation,600
1/26/2006,21:00,corinth/bradford,,light,300
1/26/2006,21:00,denver,us,circle,1200
12/6/2006,21:00,san francisco,us,disk,300
1/26/2006,23:00,bloomsburg,us,diamond,600
12/6/2007,00:00,covington,us,light,1200
1/26/2007,00:54,dixon,us,disk,45
1/26/2007,01:16,new york city,us,oval,6
1/26/2007,01:56,osprey,us,circle,300
1/26/2007,04:10,rocky mount,us,other,60
1/26/2007,15:40,los angeles,us,light,600
12/6/2007,17:30,shropshire (uk/england),gb,cigar,10
1/26/2007,19:10,stockton springs,us,light,2
1/26/2007,19:40,provo,us,light,30
12/6/2007,19:55,west warwick,us,circle,60
12/6/2007,20:00,boynton beach,us,rectangle,180
12/6/2007,20:00,edinboro,us,disk,6
1/26/2007,21:30,summit,us,unknown,300
1/26/2007,22:30,hendersonville,us,light,600
12/6/2007,23:30,black diamond,us,light,1800
1/26/2008,00:05,portland,us,circle,300
12/6/2008,02:33,crafton,,,1800
12/6/2008,03:15,huntington beach,us,light,300
12/6/2008,05:31,nis (serbia),,other,25
1/26/2008,07:20,baltimore,us,cigar,300
12/6/2008,08:45,marana,us,sphere,20
1/26/2008,13:30,johnson city (near),us,oval,900
1/26/2008,14:00,denver,us,sphere,600
12/6/2008,14:07,lakeway,us,rectangle,600
1/26/2008,14:50,fort myers,us,disk,40
12/6/2008,15:00,rialto,us,circle,900
12/6/2008,17:00,miami (downtown),us,cylinder,1200
12/6/2008,17:30,maumelle,us,fireball,180
12/6/2008,17:30,rancho palos verdes,us,triangle,300
12/6/2008,17:40,grover beach,us,fireball,10
1/26/2008,17:45,anaheim - brea - diamond bar,,oval,900
1/26/2008,17:52,anaheim,us,fireball,120
1/26/2008,18:00,fullerton,us,fireball,300
1/26/2008,18:00,placentia,us,oval,180
1/26/2008,18:00,yorba linda,us,fireball,600
1/26/2008,18:00,yorba linda,us,fireball,600
1/26/2008,18:00,yorba linda,us,light,900
1/26/2008,18:15,los angeles,us,rectangle,300
1/26/2008,18:41,low moor,us,unknown,7
12/6/2008,18:45,hendersonville,us,light,1800
1/26/2008,18:45,sheffield,us,circle,60
1/26/2008,19:00,charlotte,us,formation,1800
1/26/2008,19:20,basingstoke (uk/england),gb,disk,30
1/26/2008,20:30,glendale,us,oval,120
1/26/2008,21:45,harris park (australia),,sphere,600
12/6/2008,22:00,dallas,us,light,8
12/6/2008,22:00,los angeles,us,light,1200
12/6/2008,23:25,front royal,us,teardrop,10
12/6/2008,23:32,truckee (near donner lake),us,light,1.5
12/6/2009,01:10,auburn,us,unknown,180
1/26/2009,11:05,brookfield,us,unknown,1200
12/6/2009,12:00,taylors,us,other,21600
1/26/2009,12:15,santa ana,us,light,1800
1/26/2009,16:00,owasso,us,triangle,600
1/26/2009,16:30,west shokan,us,fireball,1
12/6/2009,17:55,frankfort,us,formation,1200
12/6/2009,18:40,temecula,us,disk,180
12/6/2009,18:57,preble,us,light,5
12/6/2009,19:25,aalst (belgium),,light,120
1/26/2009,19:30,scarsdale,us,disk,45
1/26/2009,19:50,west paterson,us,circle,2
1/26/2009,20:20,randolph,,triangle,420
1/26/2009,20:30,fort walton beach,us,triangle,9
1/26/2009,20:30,jaipur (india),,light,5400
1/26/2009,20:30,lake hopatcong,us,light,900
1/26/2009,20:30,picton (canada),ca,changing,45
12/6/2009,20:45,mims,us,light,120
1/26/2009,20:50,cedar knolls,us,circle,120
12/6/2010,02:00,sofia (bulgaria),,light,90
12/6/2010,08:00,sandersville,us,cigar,120
1/26/2010,09:45,austin,us,other,120
1/26/2010,11:00,south kingstown,,other,300
12/6/2010,12:00,los angeles,us,cigar,1800
12/6/2010,13:00,condon,us,light,2
12/6/2010,14:30,vancouver,us,triangle,300
12/6/2010,15:12,loxahatchee,us,rectangle,480
12/6/2010,16:30,battle creek,us,sphere,7200
12/6/2010,18:00,chino hills,us,light,3600
1/26/2010,19:01,miami,us,light,2
12/6/2010,21:01,renton,us,circle,120
1/26/2010,21:40,chico,us,triangle,180
12/6/2011,00:00,flat lick,us,oval,30
1/26/2011,00:30,gila bend,us,formation,900
1/26/2011,03:00,new york city (brooklyn),us,fireball,180
12/6/2011,05:26,glendale,us,flash,3
12/6/2011,18:00,reseda,us,triangle,20
12/6/2011,18:02,eureka,us,oval,300
12/6/2011,19:00,lansing,us,light,180
1/26/2011,19:05,lehi,us,formation,600
1/26/2011,19:15,american fork,us,light,1200
1/26/2011,19:17,american fork,us,light,360
12/6/2011,20:34,fresno,us,unknown,20
1/26/2011,22:15,san francisco,us,fireball,300
1/26/2012,00:00,cary,us,unknown,60
12/6/2012,00:00,kerala (india),,other,240
12/6/2012,00:30,buford,us,unknown,300
12/6/2012,02:00,philadelphia,us,chevron,60
1/26/2012,10:25,gilbert,us,rectangle,600
1/26/2012,11:30,lone pine (highway 395 south of),us,triangle,3
12/6/2012,13:30,pico rivera,us,triangle,5
12/6/2012,17:30,henderson,us,sphere,300
12/6/2012,18:30,new durham,us,disk,120
12/6/2012,18:45,canajoharie,us,chevron,30
12/6/2012,18:45,ocean city,us,other,300
12/6/2012,18:47,denton,us,light,15
12/6/2012,19:00,birch tree,us,fireball,1200
12/6/2012,19:00,canton,us,fireball,600
12/6/2012,19:00,noblesville,us,triangle,6
1/26/2012,19:00,ozark,us,fireball,30
12/6/2012,19:00,quail valley,us,triangle,120
12/6/2012,19:00,spring valley,us,light,900
1/26/2012,19:00,victor,us,unknown,900
1/26/2012,19:20,redding,us,oval,30
12/6/2012,19:30,independence,us,light,5
1/26/2012,19:35,palma de mallorca (spain),,sphere,300
12/6/2012,20:10,sarasota,us,light,120
12/6/2012,20:18,tumwater,us,oval,20
12/6/2012,20:45,rancho viejo,us,teardrop,30
12/6/2012,21:45,newark,us,triangle,30
12/6/2012,22:10,cocoa,us,unknown,600
1/26/2012,22:15,beaumont,us,triangle,120
1/26/2012,22:30,conroe,us,circle,6
12/6/2012,22:40,worcester,us,rectangle,5
12/6/2012,23:40,renton,us,fireball,120
12/6/2013,00:27,leland,us,changing,5
12/6/2013,01:30,tulsa,us,circle,900
12/6/2013,02:00,american fork,us,,1
1/26/2013,03:35,boca raton,us,triangle,10
12/6/2013,06:40,lake bluff,us,circle,60
12/6/2013,08:34,jacksonville,us,flash,10
12/6/2013,12:10,puerto vallarta (mexico),,unknown,600
1/26/2013,15:47,athens,us,egg,180
12/6/2013,16:15,laveen,us,fireball,978
12/6/2013,17:05,mcminnville,us,unknown,30
1/26/2013,18:15,hiawatha,us,disk,900
12/6/2013,18:15,solana beach,us,light,300
12/6/2013,19:00,aiea,us,circle,180
1/26/2013,19:00,marion,us,light,600
12/6/2013,19:15,port charlotte,us,circle,20
12/6/2013,19:30,wailuku,us,light,1800
1/26/2013,20:00,elgin,us,changing,300
12/6/2013,20:00,salt lake city,us,light,60
12/6/2013,20:00,the colony,us,circle,60
12/6/2013,20:00,unionville,us,cone,240
12/6/2013,20:30,indianapolis,us,unknown,15
1/26/2013,21:00,jensen beach,us,sphere,600
12/6/2013,21:00,la jolla,us,other,1200
12/6/2013,21:00,panama city beach,us,changing,60
12/6/2013,21:45,largo,us,circle,300
12/6/2013,22:20,coral springs,us,unknown,180
12/6/2013,22:30,daly city,us,,3
12/6/2013,22:30,kingston,us,light,300
12/6/2013,22:40,portland (southeast of),us,light,60
1/26/2014,00:00,wetumpka,us,sphere,60
1/26/2014,02:20,lynden,us,flash,3
1/26/2014,04:00,kill devil hills,us,triangle,600
1/26/2014,09:30,kearny,us,oval,70
1/26/2014,17:15,kelso,us,fireball,180
1/26/2014,17:35,san clemente,us,circle,120
1/26/2014,18:30,albuquerque,us,egg,1125
1/26/2014,18:35,herndon,us,sphere,120
1/26/2014,20:00,north arlington,us,fireball,1200
1/26/2014,20:34,north arlington,us,triangle,30
1/26/2014,21:00,jacksonville,us,disk,360
12/7/1975,11:45,jacksonville,us,triangle,300
12/7/1982,14:24,pickering (canada),ca,disk,180
1/27/1985,01:30,hermiston,us,other,45
1/27/1995,06:26,seatac,us,light,120
12/7/1995,20:40,oldsmar,us,light,4
12/7/1997,03:00,ashland (right over highway 63),us,triangle,60
12/7/1997,20:16,mount pleasant,us,unknown,180
12/7/1998,00:00,plano,us,circle,0.5
12/7/1998,04:30,medina,us,fireball,10
12/7/1998,10:00,soddy daisy,,sphere,600
12/7/1998,16:10,alloa (uk/scotland),gb,oval,300
1/27/1998,17:00,las cruces (on interstate 10&#44west of),us,disk,7200
12/7/1998,18:00,anchorage/girdwood,,light,720
1/27/1998,19:30,woodland (6 miles from town),us,triangle,120
1/27/1998,20:20,woodinville (north east),us,sphere,240
1/27/1998,21:23,miami,us,light,20
1/27/1998,21:50,anaheim hills,us,light,3
12/7/1998,22:15,soddy daisy,,sphere,420
12/7/1999,03:30,indian springs afb (just outside),,light,1800
1/27/1999,18:04,mobile,us,light,20
12/7/1999,18:30,dawsonville,us,triangle,600
12/7/1999,18:45,gramercy (on hwy. 61),us,triangle,300
12/7/1999,19:30,naples,us,light,3600
12/7/1999,20:00,tomah,us,chevron,120
12/7/1999,20:05,emory,us,sphere,3
12/7/1999,21:00,columbus,us,light,3600
12/7/1999,21:30,red deer (canada),ca,disk,45
12/7/1999,23:00,royal deeside (uk/scotland),,light,45
12/7/2000,08:50,in-flight (over the north sea&#44 between england &amp; denmark),,cylinder,300
12/7/2000,10:50,hollywood,us,sphere,1200
1/27/2000,12:00,san gabriel valley,,triangle,1800
12/7/2000,12:45,sydney (nsw&#44 australia),au,changing,20
12/7/2000,17:00,shanghai (china),,triangle,600
12/7/2000,17:50,west chester,us,sphere,5
1/27/2000,18:30,covina,us,light,10
12/7/2000,19:30,white rock (canada),ca,unknown,3600
1/27/2000,19:40,leavenworth,us,fireball,600
1/27/2000,20:00,monticello,us,light,1200
12/7/2000,22:30,perth (western australia),au,rectangle,600
1/27/2001,19:30,glendale heights,us,light,2700
